DATAFLOW,LAST UPDATE,freq,dairyprod,milkitem,geo,TIME_PERIOD,OBS_VALUE,OBS_FLAG
ESTAT:APRO_MK_FARM(1.0),12/10/23 23:00:00,A,D2110H,UWM,EL,1983,233.16,
ESTAT:APRO_MK_FARM(1.0),12/10/23 23:00:00,A,D2110H,UWM,EL,1984,232.18,
ESTAT:APRO_MK_FARM(1.0),12/10/23 23:00:00,A,D2110H,UWM,EL,1985,224.58,
ESTAT:APRO_MK_FARM(1.0),12/10/23 23:00:00,A,D2110H,UWM,EL,1986,204.38,
ESTAT:APRO_MK_FARM(1.0),12/10/23 23:00:00,A,D2110H,UWM,EL,1987,237.92,
ESTAT:APRO_MK_FARM(1.0),12/10/23 23:00:00,A,D2110H,UWM,EL,1988,196.50,
ESTAT:APRO_MK_FARM(1.0),12/10/23 23:00:00,A,D2110H,UWM,EL,1989,229.00,
ESTAT:APRO_MK_FARM(1.0),12/10/23 23:00:00,A,D2110H,UWM,EL,1990,200.70,
ESTAT:APRO_MK_FARM(1.0),12/10/23 23:00:00,A,D2110H,UWM,EL,1991,172.80,
ESTAT:APRO_MK_FARM(1.0),12/10/23 23:00:00,A,D2110H,UWM,EL,1992,163.10,
ESTAT:APRO_MK_FARM(1.0),12/10/23 23:00:00,A,D2110H,UWM,EL,1993,154.40,
ESTAT:APRO_MK_FARM(1.0),12/10/23 23:00:00,A,D2110H,UWM,EL,1994,141.90,
ESTAT:APRO_MK_FARM(1.0),12/10/23 23:00:00,A,D2110H,UWM,EL,1995,137.00,
ESTAT:APRO_MK_FARM(1.0),12/10/23 23:00:00,A,D2110H,UWM,EL,1996,139.80,
ESTAT:APRO_MK_FARM(1.0),12/10/23 23:00:00,A,D2110H,UWM,EL,1997,117.50,
ESTAT:APRO_MK_FARM(1.0),12/10/23 23:00:00,A,D2110H,UWM,EL,1998,100.40,
ESTAT:APRO_MK_FARM(1.0),12/10/23 23:00:00,A,D2110H,UWM,EL,1999,106.00,
ESTAT:APRO_MK_FARM(1.0),12/10/23 23:00:00,A,D2110H,UWM,EL,2000,91.70,
ESTAT:APRO_MK_FARM(1.0),12/10/23 23:00:00,A,D2110H,UWM,EL,2001,81.40,
ESTAT:APRO_MK_FARM(1.0),12/10/23 23:00:00,A,D2110H,UWM,EL,2002,88.00,
ESTAT:APRO_MK_FARM(1.0),12/10/23 23:00:00,A,D2110H,UWM,EL,2003,99.90,
ESTAT:APRO_MK_FARM(1.0),12/10/23 23:00:00,A,D2110H,UWM,EL,2004,91.10,
ESTAT:APRO_MK_FARM(1.0),12/10/23 23:00:00,A,D2110H,UWM,EL,2005,83.20,
ESTAT:APRO_MK_FARM(1.0),12/10/23 23:00:00,A,D2110H,UWM,EL,2006,91.40,
ESTAT:APRO_MK_FARM(1.0),12/10/23 23:00:00,A,D2110H,UWM,EL,2007,75.90,
ESTAT:APRO_MK_FARM(1.0),12/10/23 23:00:00,A,D2110H,UWM,EL,2008,87.90,
ESTAT:APRO_MK_FARM(1.0),12/10/23 23:00:00,A,D2110H,UWM,EL,2009,50.00,
ESTAT:APRO_MK_FARM(1.0),12/10/23 23:00:00,A,D2110H,UWM,EL,2010,60.00,
ESTAT:APRO_MK_FARM(1.0),12/10/23 23:00:00,A,D2110H,UWM,EL,2011,69.00,
ESTAT:APRO_MK_FARM(1.0),12/10/23 23:00:00,A,D2110H,UWM,EL,2012,66.40,
ESTAT:APRO_MK_FARM(1.0),12/10/23 23:00:00,A,D2110H,UWM,EL,2013,64.70,
ESTAT:APRO_MK_FARM(1.0),12/10/23 23:00:00,A,D2110H,UWM,EL,2014,69.00,
ESTAT:APRO_MK_FARM(1.0),12/10/23 23:00:00,A,D2110H,UWM,EL,2015,72.00,
ESTAT:APRO_MK_FARM(1.0),12/10/23 23:00:00,A,D2110H,UWM,EL,2016,62.00,
ESTAT:APRO_MK_FARM(1.0),12/10/23 23:00:00,A,D2110H,UWM,EL,2017,46.00,
ESTAT:APRO_MK_FARM(1.0),12/10/23 23:00:00,A,D2110H,UWM,EL,2018,45.20,
ESTAT:APRO_MK_FARM(1.0),12/10/23 23:00:00,A,D2110H,UWM,EL,2019,62.99,
ESTAT:APRO_MK_FARM(1.0),12/10/23 23:00:00,A,D2110H,UWM,EL,2020,58.04,
ESTAT:APRO_MK_FARM(1.0),12/10/23 23:00:00,A,D2110H,UWM,EL,2021,57.17,
ESTAT:APRO_MK_FARM(1.0),12/10/23 23:00:00,A,D2110H,UWM,EL,2022,56.10,
ESTAT:APRO_MK_FARM(1.0),12/10/23 23:00:00,A,D2110H,UWM,ES,1986,463.90,
ESTAT:APRO_MK_FARM(1.0),12/10/23 23:00:00,A,D2110H,UWM,ES,1987,463.40,
ESTAT:APRO_MK_FARM(1.0),12/10/23 23:00:00,A,D2110H,UWM,ES,1988,490.30,
ESTAT:APRO_MK_FARM(1.0),12/10/23 23:00:00,A,D2110H,UWM,ES,1989,420.30,
ESTAT:APRO_MK_FARM(1.0),12/10/23 23:00:00,A,D2110H,UWM,ES,1990,442.30,
ESTAT:APRO_MK_FARM(1.0),12/10/23 23:00:00,A,D2110H,UWM,ES,1991,174.60,
ESTAT:APRO_MK_FARM(1.0),12/10/23 23:00:00,A,D2110H,UWM,ES,1992,167.30,
ESTAT:APRO_MK_FARM(1.0),12/10/23 23:00:00,A,D2110H,UWM,ES,1993,153.20,
ESTAT:APRO_MK_FARM(1.0),12/10/23 23:00:00,A,D2110H,UWM,ES,1994,175.30,
ESTAT:APRO_MK_FARM(1.0),12/10/23 23:00:00,A,D2110H,UWM,ES,1995,142.30,
ESTAT:APRO_MK_FARM(1.0),12/10/23 23:00:00,A,D2110H,UWM,ES,1996,147.70,
ESTAT:APRO_MK_FARM(1.0),12/10/23 23:00:00,A,D2110H,UWM,ES,1997,114.80,
ESTAT:APRO_MK_FARM(1.0),12/10/23 23:00:00,A,D2110H,UWM,ES,1998,115.80,
ESTAT:APRO_MK_FARM(1.0),12/10/23 23:00:00,A,D2110H,UWM,ES,1999,115.30,
ESTAT:APRO_MK_FARM(1.0),12/10/23 23:00:00,A,D2110H,UWM,ES,2000,105.70,
ESTAT:APRO_MK_FARM(1.0),12/10/23 23:00:00,A,D2110H,UWM,ES,2001,110.40,
ESTAT:APRO_MK_FARM(1.0),12/10/23 23:00:00,A,D2110H,UWM,ES,2002,110.50,
ESTAT:APRO_MK_FARM(1.0),12/10/23 23:00:00,A,D2110H,UWM,ES,2003,125.09,
ESTAT:APRO_MK_FARM(1.0),12/10/23 23:00:00,A,D2110H,UWM,ES,2004,119.10,
ESTAT:APRO_MK_FARM(1.0),12/10/23 23:00:00,A,D2110H,UWM,ES,2005,146.50,
ESTAT:APRO_MK_FARM(1.0),12/10/23 23:00:00,A,D2110H,UWM,ES,2006,173.20,
ESTAT:APRO_MK_FARM(1.0),12/10/23 23:00:00,A,D2110H,UWM,ES,2007,168.70,
ESTAT:APRO_MK_FARM(1.0),12/10/23 23:00:00,A,D2110H,UWM,ES,2008,72.30,
ESTAT:APRO_MK_FARM(1.0),12/10/23 23:00:00,A,D2110H,UWM,ES,2009,68.85,
ESTAT:APRO_MK_FARM(1.0),12/10/23 23:00:00,A,D2110H,UWM,ES,2010,57.34,
ESTAT:APRO_MK_FARM(1.0),12/10/23 23:00:00,A,D2110H,UWM,ES,2011,67.67,
ESTAT:APRO_MK_FARM(1.0),12/10/23 23:00:00,A,D2110H,UWM,ES,2012,67.80,
ESTAT:APRO_MK_FARM(1.0),12/10/23 23:00:00,A,D2110H,UWM,ES,2013,50.73,
ESTAT:APRO_MK_FARM(1.0),12/10/23 23:00:00,A,D2110H,UWM,ES,2014,46.47,p
ESTAT:APRO_MK_FARM(1.0),12/10/23 23:00:00,A,D2110H,UWM,ES,2015,35.72,p
ESTAT:APRO_MK_FARM(1.0),12/10/23 23:00:00,A,D2110H,UWM,ES,2016,35.45,p
ESTAT:APRO_MK_FARM(1.0),12/10/23 23:00:00,A,D2110H,UWM,ES,2017,31.57,p
ESTAT:APRO_MK_FARM(1.0),12/10/23 23:00:00,A,D2110H,UWM,ES,2018,30.17,p
ESTAT:APRO_MK_FARM(1.0),12/10/23 23:00:00,A,D2110H,UWM,ES,2019,33.32,
ESTAT:APRO_MK_FARM(1.0),12/10/23 23:00:00,A,D2110H,UWM,ES,2020,25.56,p
ESTAT:APRO_MK_FARM(1.0),12/10/23 23:00:00,A,D2110H,UWM,ES,2021,11.81,p
ESTAT:APRO_MK_FARM(1.0),12/10/23 23:00:00,A,D2110H,UWM,ES,2022,11.19,p
ESTAT:APRO_MK_FARM(1.0),12/10/23 23:00:00,A,D2110H,UWM,EU10,1981,2196.509,
ESTAT:APRO_MK_FARM(1.0),12/10/23 23:00:00,A,D2110H,UWM,EU10,1982,2106.630,
ESTAT:APRO_MK_FARM(1.0),12/10/23 23:00:00,A,D2110H,UWM,EU10,1983,2040.970,
ESTAT:APRO_MK_FARM(1.0),12/10/23 23:00:00,A,D2110H,UWM,EU10,1984,1977.869,
ESTAT:APRO_MK_FARM(1.0),12/10/23 23:00:00,A,D2110H,UWM,EU10,1985,2132.021,
ESTAT:APRO_MK_FARM(1.0),12/10/23 23:00:00,A,D2110H,UWM,EU10,1986,2042.375,
ESTAT:APRO_MK_FARM(1.0),12/10/23 23:00:00,A,D2110H,UWM,EU10,1987,2107.817,
ESTAT:APRO_MK_FARM(1.0),12/10/23 23:00:00,A,D2110H,UWM,EU10,1988,2028.253,
ESTAT:APRO_MK_FARM(1.0),12/10/23 23:00:00,A,D2110H,UWM,EU10,1989,1897.739,
ESTAT:APRO_MK_FARM(1.0),12/10/23 23:00:00,A,D2110H,UWM,EU10,1990,1594.033,
ESTAT:APRO_MK_FARM(1.0),12/10/23 23:00:00,A,D2110H,UWM,EU10,1991,1432.751,
ESTAT:APRO_MK_FARM(1.0),12/10/23 23:00:00,A,D2110H,UWM,EU12,1991,1762.351,
ESTAT:APRO_MK_FARM(1.0),12/10/23 23:00:00,A,D2110H,UWM,EU12,1992,1630.935,
ESTAT:APRO_MK_FARM(1.0),12/10/23 23:00:00,A,D2110H,UWM,EU12,1993,1531.118,
ESTAT:APRO_MK_FARM(1.0),12/10/23 23:00:00,A,D2110H,UWM,EU12,1994,1275.015,
ESTAT:APRO_MK_FARM(1.0),12/10/23 23:00:00,A,D2110H,UWM,EU12,1995,1166.331,
ESTAT:APRO_MK_FARM(1.0),12/10/23 23:00:00,A,D2110H,UWM,EU12,1996,1046.376,
ESTAT:APRO_MK_FARM(1.0),12/10/23 23:00:00,A,D2110H,UWM,EU12,1997,957.736,
ESTAT:APRO_MK_FARM(1.0),12/10/23 23:00:00,A,D2110H,UWM,EU12,1998,880.686,
ESTAT:APRO_MK_FARM(1.0),12/10/23 23:00:00,A,D2110H,UWM,EU12,1999,853.599,
ESTAT:APRO_MK_FARM(1.0),12/10/23 23:00:00,A,D2110H,UWM,EU25,2005,2914.49,
ESTAT:APRO_MK_FARM(1.0),12/10/23 23:00:00,A,D2110H,UWM,EU25,2007,2867.13,
ESTAT:APRO_MK_FARM(1.0),12/10/23 23:00:00,A,D2110H,UWM,EU25,2008,2711.21,
ESTAT:APRO_MK_FARM(1.0),12/10/23 23:00:00,A,D2110H,UWM,EU25,2009,,c
ESTAT:APRO_MK_FARM(1.0),12/10/23 23:00:00,A,D2110H,UWM,EU25,2010,,c
ESTAT:APRO_MK_FARM(1.0),12/10/23 23:00:00,A,D2110H,UWM,EU25,2011,,c
ESTAT:APRO_MK_FARM(1.0),12/10/23 23:00:00,A,D2110H,UWM,EU27_2020,2005,4371.19,
ESTAT:APRO_MK_FARM(1.0),12/10/23 23:00:00,A,D2110H,UWM,EU27_2020,2007,4396.73,
ESTAT:APRO_MK_FARM(1.0),12/10/23 23:00:00,A,D2110H,UWM,EU27_2020,2008,4239.37,
ESTAT:APRO_MK_FARM(1.0),12/10/23 23:00:00,A,D2110H,UWM,EU27_2020,2009,,c
ESTAT:APRO_MK_FARM(1.0),12/10/23 23:00:00,A,D2110H,UWM,EU27_2020,2010,,c
ESTAT:APRO_MK_FARM(1.0),12/10/23 23:00:00,A,D2110H,UWM,EU27_2020,2011,,c
ESTAT:APRO_MK_FARM(1.0),12/10/23 23:00:00,A,D2110H,UWM,EU27_2020,2012,,c
ESTAT:APRO_MK_FARM(1.0),12/10/23 23:00:00,A,D2110H,UWM,EU27_2020,2013,,c
ESTAT:APRO_MK_FARM(1.0),12/10/23 23:00:00,A,D2110H,UWM,EU27_2020,2014,,c
ESTAT:APRO_MK_FARM(1.0),12/10/23 23:00:00,A,D2110H,UWM,EU27_2020,2015,,c
ESTAT:APRO_MK_FARM(1.0),12/10/23 23:00:00,A,D2110H,UWM,EU27_2020,2016,2458.86,ep
ESTAT:APRO_MK_FARM(1.0),12/10/23 23:00:00,A,D2110H,UWM,EU27_2020,2017,2315.86,ep
ESTAT:APRO_MK_FARM(1.0),12/10/23 23:00:00,A,D2110H,UWM,EU27_2020,2018,,c
ESTAT:APRO_MK_FARM(1.0),12/10/23 23:00:00,A,D2110H,UWM,EU27_2020,2019,2247,e
ESTAT:APRO_MK_FARM(1.0),12/10/23 23:00:00,A,D2110H,UWM,EU27_2020,2021,2008.08,ep
ESTAT:APRO_MK_FARM(1.0),12/10/23 23:00:00,A,D2110H,UWM,EU27_2020,2022,1901.51,ep
ESTAT:APRO_MK_FARM(1.0),12/10/23 23:00:00,A,D2110H,UWM,EU28,2005,4438.49,
ESTAT:APRO_MK_FARM(1.0),12/10/23 23:00:00,A,D2110H,UWM,EU28,2007,4426.73,
ESTAT:APRO_MK_FARM(1.0),12/10/23 23:00:00,A,D2110H,UWM,EU28,2008,4264.96,
ESTAT:APRO_MK_FARM(1.0),12/10/23 23:00:00,A,D2110H,UWM,EU28,2009,,c
ESTAT:APRO_MK_FARM(1.0),12/10/23 23:00:00,A,D2110H,UWM,EU28,2010,,c
ESTAT:APRO_MK_FARM(1.0),12/10/23 23:00:00,A,D2110H,UWM,EU28,2011,,c
ESTAT:APRO_MK_FARM(1.0),12/10/23 23:00:00,A,D2110H,UWM,EU28,2012,,c
ESTAT:APRO_MK_FARM(1.0),12/10/23 23:00:00,A,D2110H,UWM,EU28,2013,,c
ESTAT:APRO_MK_FARM(1.0),12/10/23 23:00:00,A,D2110H,UWM,EU28,2014,,c
ESTAT:APRO_MK_FARM(1.0),12/10/23 23:00:00,A,D2110H,UWM,EU28,2015,,c
ESTAT:APRO_MK_FARM(1.0),12/10/23 23:00:00,A,D2110H,UWM,EU28,2016,2482.86,ep
ESTAT:APRO_MK_FARM(1.0),12/10/23 23:00:00,A,D2110H,UWM,EU28,2017,2326.86,ep
ESTAT:APRO_MK_FARM(1.0),12/10/23 23:00:00,A,D2110H,UWM,EU28,2018,,c
ESTAT:APRO_MK_FARM(1.0),12/10/23 23:00:00,A,D2110H,UWM,EU28,2019,2258.04,ep
ESTAT:APRO_MK_FARM(1.0),12/10/23 23:00:00,A,D2110H,UWM,EU9,1960,3917.000,
ESTAT:APRO_MK_FARM(1.0),12/10/23 23:00:00,A,D2110H,UWM,EU9,1961,3808.000,
ESTAT:APRO_MK_FARM(1.0),12/10/23 23:00:00,A,D2110H,UWM,EU9,1962,3715.000,
ESTAT:APRO_MK_FARM(1.0),12/10/23 23:00:00,A,D2110H,UWM,EU9,1963,3580.000,
ESTAT:APRO_MK_FARM(1.0),12/10/23 23:00:00,A,D2110H,UWM,EU9,1964,3539.000,
ESTAT:APRO_MK_FARM(1.0),12/10/23 23:00:00,A,D2110H,UWM,EU9,1965,3396.000,
ESTAT:APRO_MK_FARM(1.0),12/10/23 23:00:00,A,D2110H,UWM,EU9,1966,3388.000,
ESTAT:APRO_MK_FARM(1.0),12/10/23 23:00:00,A,D2110H,UWM,EU9,1967,3293.000,
ESTAT:APRO_MK_FARM(1.0),12/10/23 23:00:00,A,D2110H,UWM,EU9,1968,3037.000,
ESTAT:APRO_MK_FARM(1.0),12/10/23 23:00:00,A,D2110H,UWM,EU9,1969,2986.000,
ESTAT:APRO_MK_FARM(1.0),12/10/23 23:00:00,A,D2110H,UWM,EU9,1970,2937.000,
ESTAT:APRO_MK_FARM(1.0),12/10/23 23:00:00,A,D2110H,UWM,EU9,1971,2793.000,
ESTAT:APRO_MK_FARM(1.0),12/10/23 23:00:00,A,D2110H,UWM,EU9,1972,2789.000,
ESTAT:APRO_MK_FARM(1.0),12/10/23 23:00:00,A,D2110H,UWM,EU9,1973,2674.000,
ESTAT:APRO_MK_FARM(1.0),12/10/23 23:00:00,A,D2110H,UWM,EU9,1974,2619.000,
ESTAT:APRO_MK_FARM(1.0),12/10/23 23:00:00,A,D2110H,UWM,EU9,1975,2519.000,
ESTAT:APRO_MK_FARM(1.0),12/10/23 23:00:00,A,D2110H,UWM,EU9,1976,2400.000,
ESTAT:APRO_MK_FARM(1.0),12/10/23 23:00:00,A,D2110H,UWM,EU9,1977,2323.000,
ESTAT:APRO_MK_FARM(1.0),12/10/23 23:00:00,A,D2110H,UWM,EU9,1978,2165.900,
ESTAT:APRO_MK_FARM(1.0),12/10/23 23:00:00,A,D2110H,UWM,EU9,1979,2037.310,
ESTAT:APRO_MK_FARM(1.0),12/10/23 23:00:00,A,D2110H,UWM,EU9,1980,1989.029,
ESTAT:APRO_MK_FARM(1.0),12/10/23 23:00:00,A,D2110H,UWM,EU9,1981,1924.509,
ESTAT:APRO_MK_FARM(1.0),12/10/23 23:00:00,A,D2110H,UWM,EU9,1982,1862.630,
ESTAT:APRO_MK_FARM(1.0),12/10/23 23:00:00,A,D2110H,UWM,EU9,1983,1807.814,
ESTAT:APRO_MK_FARM(1.0),12/10/23 23:00:00,A,D2110H,UWM,EU9,1984,1745.694,
ESTAT:APRO_MK_FARM(1.0),12/10/23 23:00:00,A,D2110H,UWM,EU9,1985,1907.440,
ESTAT:APRO_MK_FARM(1.0),12/10/23 23:00:00,A,D2110H,UWM,EU9,1986,1838.000,
ESTAT:APRO_MK_FARM(1.0),12/10/23 23:00:00,A,D2110H,UWM,EU9,1987,1869.900,
ESTAT:APRO_MK_FARM(1.0),12/10/23 23:00:00,A,D2110H,UWM,EU9,1988,1831.753,
ESTAT:APRO_MK_FARM(1.0),12/10/23 23:00:00,A,D2110H,UWM,EU9,1989,1668.739,
ESTAT:APRO_MK_FARM(1.0),12/10/23 23:00:00,A,D2110H,UWM,EU9,1990,1393.333,
ESTAT:APRO_MK_FARM(1.0),12/10/23 23:00:00,A,D2110H,UWM,EU9,1991,1259.951,
ESTAT:APRO_MK_FARM(1.0),12/10/23 23:00:00,A,D2110H,UWM,FI,1995,32.51,
ESTAT:APRO_MK_FARM(1.0),12/10/23 23:00:00,A,D2110H,UWM,FI,1996,33.20,
ESTAT:APRO_MK_FARM(1.0),12/10/23 23:00:00,A,D2110H,UWM,FI,1997,28.80,
ESTAT:APRO_MK_FARM(1.0),12/10/23 23:00:00,A,D2110H,UWM,FI,1998,26.80,
ESTAT:APRO_MK_FARM(1.0),12/10/23 23:00:00,A,D2110H,UWM,FI,1999,26.66,
ESTAT:APRO_MK_FARM(1.0),12/10/23 23:00:00,A,D2110H,UWM,FI,2002,22.40,
ESTAT:APRO_MK_FARM(1.0),12/10/23 23:00:00,A,D2110H,UWM,FI,2003,18.85,
ESTAT:APRO_MK_FARM(1.0),12/10/23 23:00:00,A,D2110H,UWM,FI,2004,17.82,
ESTAT:APRO_MK_FARM(1.0),12/10/23 23:00:00,A,D2110H,UWM,FI,2005,15.86,
ESTAT:APRO_MK_FARM(1.0),12/10/23 23:00:00,A,D2110H,UWM,FI,2006,13.91,
ESTAT:APRO_MK_FARM(1.0),12/10/23 23:00:00,A,D2110H,UWM,FI,2007,13.30,
ESTAT:APRO_MK_FARM(1.0),12/10/23 23:00:00,A,D2110H,UWM,FI,2008,11.40,
ESTAT:APRO_MK_FARM(1.0),12/10/23 23:00:00,A,D2110H,UWM,FI,2009,9.80,
ESTAT:APRO_MK_FARM(1.0),12/10/23 23:00:00,A,D2110H,UWM,FI,2010,9.10,
ESTAT:APRO_MK_FARM(1.0),12/10/23 23:00:00,A,D2110H,UWM,FI,2011,8.80,
ESTAT:APRO_MK_FARM(1.0),12/10/23 23:00:00,A,D2110H,UWM,FI,2012,8.20,
ESTAT:APRO_MK_FARM(1.0),12/10/23 23:00:00,A,D2110H,UWM,FI,2013,7.73,
ESTAT:APRO_MK_FARM(1.0),12/10/23 23:00:00,A,D2110H,UWM,FI,2014,6.90,
ESTAT:APRO_MK_FARM(1.0),12/10/23 23:00:00,A,D2110H,UWM,FI,2015,6.60,
ESTAT:APRO_MK_FARM(1.0),12/10/23 23:00:00,A,D2110H,UWM,FI,2016,6.28,
ESTAT:APRO_MK_FARM(1.0),12/10/23 23:00:00,A,D2110H,UWM,FI,2017,5.87,
ESTAT:APRO_MK_FARM(1.0),12/10/23 23:00:00,A,D2110H,UWM,FI,2018,,c
ESTAT:APRO_MK_FARM(1.0),12/10/23 23:00:00,A,D2110H,UWM,FI,2019,4.64,
ESTAT:APRO_MK_FARM(1.0),12/10/23 23:00:00,A,D2110H,UWM,FI,2020,4.64,
ESTAT:APRO_MK_FARM(1.0),12/10/23 23:00:00,A,D2110H,UWM,FI,2021,3.50,
ESTAT:APRO_MK_FARM(1.0),12/10/23 23:00:00,A,D2110H,UWM,FI,2022,3.50,
ESTAT:APRO_MK_FARM(1.0),12/10/23 23:00:00,A,D2110H,UWM,FR,1960,725,
ESTAT:APRO_MK_FARM(1.0),12/10/23 23:00:00,A,D2110H,UWM,FR,1961,700,
ESTAT:APRO_MK_FARM(1.0),12/10/23 23:00:00,A,D2110H,UWM,FR,1962,689,
ESTAT:APRO_MK_FARM(1.0),12/10/23 23:00:00,A,D2110H,UWM,FR,1963,690,
ESTAT:APRO_MK_FARM(1.0),12/10/23 23:00:00,A,D2110H,UWM,FR,1964,714,
ESTAT:APRO_MK_FARM(1.0),12/10/23 23:00:00,A,D2110H,UWM,FR,1965,663,
ESTAT:APRO_MK_FARM(1.0),12/10/23 23:00:00,A,D2110H,UWM,FR,1966,661,
ESTAT:APRO_MK_FARM(1.0),12/10/23 23:00:00,A,D2110H,UWM,FR,1967,625,
ESTAT:APRO_MK_FARM(1.0),12/10/23 23:00:00,A,D2110H,UWM,FR,1968,536,
ESTAT:APRO_MK_FARM(1.0),12/10/23 23:00:00,A,D2110H,UWM,FR,1969,627,
ESTAT:APRO_MK_FARM(1.0),12/10/23 23:00:00,A,D2110H,UWM,FR,1970,622,
ESTAT:APRO_MK_FARM(1.0),12/10/23 23:00:00,A,D2110H,UWM,FR,1971,605,
ESTAT:APRO_MK_FARM(1.0),12/10/23 23:00:00,A,D2110H,UWM,FR,1972,562,
ESTAT:APRO_MK_FARM(1.0),12/10/23 23:00:00,A,D2110H,UWM,FR,1973,558,
ESTAT:APRO_MK_FARM(1.0),12/10/23 23:00:00,A,D2110H,UWM,FR,1974,540,
ESTAT:APRO_MK_FARM(1.0),12/10/23 23:00:00,A,D2110H,UWM,FR,1975,506,
ESTAT:APRO_MK_FARM(1.0),12/10/23 23:00:00,A,D2110H,UWM,FR,1976,493,
ESTAT:APRO_MK_FARM(1.0),12/10/23 23:00:00,A,D2110H,UWM,FR,1977,500,
ESTAT:APRO_MK_FARM(1.0),12/10/23 23:00:00,A,D2110H,UWM,FR,1978,459,
ESTAT:APRO_MK_FARM(1.0),12/10/23 23:00:00,A,D2110H,UWM,FR,1979,440,
ESTAT:APRO_MK_FARM(1.0),12/10/23 23:00:00,A,D2110H,UWM,FR,1980,422,
ESTAT:APRO_MK_FARM(1.0),12/10/23 23:00:00,A,D2110H,UWM,FR,1981,405,
ESTAT:APRO_MK_FARM(1.0),12/10/23 23:00:00,A,D2110H,UWM,FR,1982,386,
ESTAT:APRO_MK_FARM(1.0),12/10/23 23:00:00,A,D2110H,UWM,FR,1983,356,
ESTAT:APRO_MK_FARM(1.0),12/10/23 23:00:00,A,D2110H,UWM,FR,1984,356,
ESTAT:APRO_MK_FARM(1.0),12/10/23 23:00:00,A,D2110H,UWM,FR,1985,320,
ESTAT:APRO_MK_FARM(1.0),12/10/23 23:00:00,A,D2110H,UWM,FR,1986,295.00,
ESTAT:APRO_MK_FARM(1.0),12/10/23 23:00:00,A,D2110H,UWM,FR,1987,382.00,
ESTAT:APRO_MK_FARM(1.0),12/10/23 23:00:00,A,D2110H,UWM,FR,1988,362.00,
ESTAT:APRO_MK_FARM(1.0),12/10/23 23:00:00,A,D2110H,UWM,FR,1989,314.00,
ESTAT:APRO_MK_FARM(1.0),12/10/23 23:00:00,A,D2110H,UWM,FR,1990,269.00,
ESTAT:APRO_MK_FARM(1.0),12/10/23 23:00:00,A,D2110H,UWM,FR,1991,250.00,
ESTAT:APRO_MK_FARM(1.0),12/10/23 23:00:00,A,D2110H,UWM,FR,1992,210.00,
ESTAT:APRO_MK_FARM(1.0),12/10/23 23:00:00,A,D2110H,UWM,FR,1993,200.00,
ESTAT:APRO_MK_FARM(1.0),12/10/23 23:00:00,A,D2110H,UWM,FR,1994,183.00,
ESTAT:APRO_MK_FARM(1.0),12/10/23 23:00:00,A,D2110H,UWM,FR,1995,173.00,
ESTAT:APRO_MK_FARM(1.0),12/10/23 23:00:00,A,D2110H,UWM,FR,1996,158.00,
ESTAT:APRO_MK_FARM(1.0),12/10/23 23:00:00,A,D2110H,UWM,FR,1997,155.00,
ESTAT:APRO_MK_FARM(1.0),12/10/23 23:00:00,A,D2110H,UWM,FR,1998,144.00,
ESTAT:APRO_MK_FARM(1.0),12/10/23 23:00:00,A,D2110H,UWM,FR,1999,138.00,
ESTAT:APRO_MK_FARM(1.0),12/10/23 23:00:00,A,D2110H,UWM,FR,2000,138.61,
ESTAT:APRO_MK_FARM(1.0),12/10/23 23:00:00,A,D2110H,UWM,FR,2001,119.95,
ESTAT:APRO_MK_FARM(1.0),12/10/23 23:00:00,A,D2110H,UWM,FR,2002,115.57,
ESTAT:APRO_MK_FARM(1.0),12/10/23 23:00:00,A,D2110H,UWM,FR,2003,103.99,
ESTAT:APRO_MK_FARM(1.0),12/10/23 23:00:00,A,D2110H,UWM,FR,2004,98.86,
ESTAT:APRO_MK_FARM(1.0),12/10/23 23:00:00,A,D2110H,UWM,FR,2005,98.86,
ESTAT:APRO_MK_FARM(1.0),12/10/23 23:00:00,A,D2110H,UWM,FR,2006,80.93,
ESTAT:APRO_MK_FARM(1.0),12/10/23 23:00:00,A,D2110H,UWM,FR,2007,72.90,
ESTAT:APRO_MK_FARM(1.0),12/10/23 23:00:00,A,D2110H,UWM,FR,2008,78.67,
ESTAT:APRO_MK_FARM(1.0),12/10/23 23:00:00,A,D2110H,UWM,FR,2009,71.91,
ESTAT:APRO_MK_FARM(1.0),12/10/23 23:00:00,A,D2110H,UWM,FR,2010,72.79,
ESTAT:APRO_MK_FARM(1.0),12/10/23 23:00:00,A,D2110H,UWM,FR,2011,73.31,
ESTAT:APRO_MK_FARM(1.0),12/10/23 23:00:00,A,D2110H,UWM,FR,2012,73.97,
ESTAT:APRO_MK_FARM(1.0),12/10/23 23:00:00,A,D2110H,UWM,FR,2013,75.72,
ESTAT:APRO_MK_FARM(1.0),12/10/23 23:00:00,A,D2110H,UWM,FR,2014,73.29,
ESTAT:APRO_MK_FARM(1.0),12/10/23 23:00:00,A,D2110H,UWM,FR,2015,71.71,
ESTAT:APRO_MK_FARM(1.0),12/10/23 23:00:00,A,D2110H,UWM,FR,2016,71.38,
ESTAT:APRO_MK_FARM(1.0),12/10/23 23:00:00,A,D2110H,UWM,FR,2017,69.33,
ESTAT:APRO_MK_FARM(1.0),12/10/23 23:00:00,A,D2110H,UWM,FR,2018,68.79,
ESTAT:APRO_MK_FARM(1.0),12/10/23 23:00:00,A,D2110H,UWM,FR,2019,68.36,
